5,35,33
5,38,42
4,24,46
5,76,39
8,92,19
5,97,40
130,23,5
5,94,33
8,32,19
3,53,70
3,26,66
129,16,5
5,108,41
126,34,2
8,41,19
2,132,131
121,44,2
4,121,47
125,33,5
1,29,131
124,47,2
121,25,3
1,22,131
122,5,42
1,105,131
5,127,33
5,132,34
2,90,131
128,24,3
7,85,23
128,9,17
121,13,8
130,7,23
8,101,30
4,30,48
5,75,44
6,117,34
5,66,33
7,54,31
8,51,27
5,37,43
126,49,2
5,128,38
4,53,44
3,91,66
125,6,28
124,13,9
6,71,29
4,90,49
4,110,52
8,37,26
121,29,3
129,13,8
5,83,35
5,99,33
1,88,131
7,86,27
5,12,35
125,9,15
4,43,46
121,36,2
4,71,49
123,26,3
120,31,2
7,115,24
3,82,67
7,133,22
8,58,20
4,113,46
2,46,131
2,112,131
5,17,35
4,69,45
1,58,131
124,29,3
127,9,14
128,17,5
3,27,66
6,89,31
3,124,69
6,55,29
6,64,31
7,77,22
8,65,21
7,59,25
121,41,2
5,46,33
5,87,39
8,40,22
7,68,25
7,101,23
1,78,131
124,28,4
127,21,4
2,13,131
8,19,26
1,31,131
7,42,22
1,55,131
7,35,24
122,28,2
1,133,131
1,126,131
5,63,33
6,25,34
5,109,36
4,32,47
128,25,3
5,81,33
1,79,131
124,18,7
128,11,11
3,122,67
121,28,3
120,16,6
1,63,131
7,79,24
2,38,131
8,123,20
5,78,34
120,4,69
2,52,131
123,23,5
2,122,131
5,34,38
7,46,22
126,11,10
2,40,131
3,79,68
4,22,48
3,130,68
2,11,131
4,76,45
4,122,47
6,33,29
6,62,29
4,17,46
7,33,25
7,118,22
6,129,27
4,127,48
7,132,30
126,19,7
3,106,68
8,121,19
1,94,131
5,91,36
6,66,29
4,101,53
5,43,41
5,106,43
1,28,131
126,37,3
128,28,6
7,40,26
127,8,22
1,39,131
3,66,71
7,70,22
7,15,26
6,90,27
126,4,68
5,74,33
3,71,66
3,18,68
7,19,23
6,127,29
4,102,46
7,34,23
4,87,47
125,25,4
6,60,30
1,106,131
8,82,22
5,25,36
7,49,24
8,57,20
4,61,46
4,128,46
1,47,131
129,7,23
5,104,34
8,79,26
4,45,44
4,79,53
3,98,71
4,50,44
6,106,31
5,88,37
6,14,28
6,115,32
1,27,131
3,47,67
4,39,50
3,87,68
7,28,22
8,76,22
7,131,33
6,29,30
6,30,32
3,30,68
7,51,32
2,101,131
3,14,66
123,7,25
6,122,27
7,130,28
128,19,6
4,55,47
8,80,26
7,81,28
8,118,26
8,8,26
2,82,131
6,95,35
4,44,49
6,99,27
8,71,28
7,43,30
6,123,32
6,16,35
3,96,68
8,30,22
1,46,131
7,95,22
8,91,28
120,22,4
7,38,28
121,34,3
3,64,66
6,97,28
1,130,131
3,114,66
4,10,47
129,14,7
2,49,131
7,69,25
5,48,33
128,18,5
5,69,34
6,79,29
4,5,53
3,129,71
5,92,41
7,36,27
1,26,131
1,84,131
4,86,50
4,25,45
3,57,69
6,37,28
7,67,26
124,23,4
121,5,72
129,29,2
4,41,53
7,62,22
3,65,66
2,80,131
5,29,39
6,104,28
8,23,20
2,35,131
5,96,41
4,27,50
1,36,131
2,15,131
120,18,5
4,29,49
121,31,4
5,103,35
2,92,131
1,82,131
4,103,50
129,18,5
3,24,67
6,96,31
3,10,66
6,41,34
125,13,12
2,30,131
121,35,2
6,63,27
127,18,5
7,116,23
8,107,26
6,126,29
8,117,23
7,108,27
7,26,28
2,71,131
6,132,29
4,68,44
8,84,21
8,77,22
2,58,131
3,4,90
126,30,2
3,126,66
8,36,26
128,41,2
2,74,131
6,81,33
7,87,27
6,121,33
1,51,131
126,29,3
8,38,23
1,15,131
4,28,46
8,43,19
6,53,30
122,45,3
4,117,52
122,12,9
124,6,30
5,86,33
121,9,12
1,85,131
1,35,131
124,36,2
3,11,69
121,16,5
1,68,131
122,34,2
125,8,17
125,14,7
5,19,36
1,75,131
2,47,131
5,67,35
5,42,33
129,12,12
125,42,2
6,4,70
129,11,12
125,7,26
8,110,21
8,63,21
5,30,41
1,52,131
4,114,48
2,128,131
124,20,6
6,73,28
4,100,51
2,21,131
7,31,27
1,99,131
8,64,24
1,69,131
1,43,131
6,109,37
3,109,66
120,9,16
125,24,5
3,121,66
129,4,67
120,15,7
4,123,48
129,19,6
129,15,7
2,10,131
2,126,131
3,35,66
3,108,68
6,31,27
8,59,20
5,82,34
7,37,24
3,86,68
126,12,8
4,64,49
122,30,3
4,82,45
128,6,29
130,5,73
5,6,47
8,81,32
124,15,6
128,43,2
7,97,26
4,111,52
3,33,71
3,89,69
6,61,33
4,88,45
1,34,131
2,131,131
2,8,131
120,6,31
1,21,131
5,23,37
8,31,19
126,45,2
8,27,23
127,17,6
5,131,40
4,40,51
8,26,26
3,50,69
128,14,8
1,48,131
2,72,131
2,61,131
120,36,2
3,102,70
7,17,24
2,27,131
1,44,131
126,14,10
128,35,2
5,105,33
2,125,131
1,102,131
2,113,131
2,56,131
121,23,4
6,94,28
123,44,2
128,37,5
3,117,70
8,108,22
4,109,46
127,46,2
128,7,23
1,129,131
129,38,2
1,120,131
